,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,playlist
38,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),0.783,0.524,1,-6.828,1,0.115,0.0404,0,0.087,0.153,144.989,audio_features,6In6SkveIw26thdYRhHTVX,spotify:track:6In6SkveIw26thdYRhHTVX,https://api.spotify.com/v1/tracks/6In6SkveIw26thdYRhHTVX,https://api.spotify.com/v1/audio-analysis/6In6SkveIw26thdYRhHTVX,172320,4,abdul
39,G-Eazy,Order More (feat. Starrah),0.895,0.437,8,-8.989,0,0.357,0.108,0,0.0929,0.802,140.014,audio_features,5O2Yjlcs5pSpHq1gcA0cwg,spotify:track:5O2Yjlcs5pSpHq1gcA0cwg,https://api.spotify.com/v1/tracks/5O2Yjlcs5pSpHq1gcA0cwg,https://api.spotify.com/v1/audio-analysis/5O2Yjlcs5pSpHq1gcA0cwg,208827,4,abdul
40,Belly,Might Not,0.792,0.563,1,-4.836,1,0.0787,0.318,0,0.13,0.321,134.022,audio_features,5e9aFSdnkQUrm5y8Dhw0qN,spotify:track:5e9aFSdnkQUrm5y8Dhw0qN,https://api.spotify.com/v1/tracks/5e9aFSdnkQUrm5y8Dhw0qN,https://api.spotify.com/v1/audio-analysis/5e9aFSdnkQUrm5y8Dhw0qN,224213,4,abdul
41,Omarion,I'm Sayin' (feat. Rich Homie Quan),0.776,0.574,8,-6.03,1,0.197,0.00223,0,0.267,0.591,100.162,audio_features,1GPWHf45DwSziB91p9Phbm,spotify:track:1GPWHf45DwSziB91p9Phbm,https://api.spotify.com/v1/tracks/1GPWHf45DwSziB91p9Phbm,https://api.spotify.com/v1/audio-analysis/1GPWHf45DwSziB91p9Phbm,202200,4,abdul
42,Kendrick Lamar,Poe Mans Dreams (His Vice) (feat. GLC),0.736,0.892,1,-5.217,1,0.28,0.619,1.14e-06,0.111,0.597,88.124,audio_features,5eOmhymcp3AisKPVAytrs6,spotify:track:5eOmhymcp3AisKPVAytrs6,https://api.spotify.com/v1/tracks/5eOmhymcp3AisKPVAytrs6,https://api.spotify.com/v1/audio-analysis/5eOmhymcp3AisKPVAytrs6,261874,4,abdul
43,Justin Timberlake,Rock Your Body,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,audio_features,1AWQoqb9bSvzTjaLralEkT,spotify:track:1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT,267267,4,abdul
44,Lil Baby,Out The Mud,0.746,0.497,1,-5.785,1,0.149,0.00944,8.6e-05,0.101,0.25,160.051,audio_features,2wZjsbwmWfNVslgV5afl1L,spotify:track:2wZjsbwmWfNVslgV5afl1L,https://api.spotify.com/v1/tracks/2wZjsbwmWfNVslgV5afl1L,https://api.spotify.com/v1/audio-analysis/2wZjsbwmWfNVslgV5afl1L,157816,4,abdul
45,Justin Timberlake,Señorita,0.841,0.63,1,-5.356,1,0.0443,0.0725,0,0.0742,0.876,97.964,audio_features,0aj2QKJvz6CePykmlTApiD,spotify:track:0aj2QKJvz6CePykmlTApiD,https://api.spotify.com/v1/tracks/0aj2QKJvz6CePykmlTApiD,https://api.spotify.com/v1/audio-analysis/0aj2QKJvz6CePykmlTApiD,294867,4,abdul
46,Justin Timberlake,Like I Love You,0.853,0.811,6,-4.927,0,0.0646,0.0439,0.000307,0.0703,0.9,114.964,audio_features,6W2Ef5Ph6ILTUAedoQ3QIv,spotify:track:6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/tracks/6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/audio-analysis/6W2Ef5Ph6ILTUAedoQ3QIv,283627,4,abdul
47,Central Cee,Loading,0.85,0.68,3,-6.18,0,0.338,0.732,0,0.0964,0.694,144.006,audio_features,4D0GT8zWuA7Z2em6dpajAn,spotify:track:4D0GT8zWuA7Z2em6dpajAn,https://api.spotify.com/v1/tracks/4D0GT8zWuA7Z2em6dpajAn,https://api.spotify.com/v1/audio-analysis/4D0GT8zWuA7Z2em6dpajAn,173333,1,abdul
48,Central Cee,Molly,0.848,0.368,0,-9.351,0,0.547,0.0828,0,0.11,0.267,144.029,audio_features,5WO3QkGOymQew1hH2A6oNY,spotify:track:5WO3QkGOymQew1hH2A6oNY,https://api.spotify.com/v1/tracks/5WO3QkGOymQew1hH2A6oNY,https://api.spotify.com/v1/audio-analysis/5WO3QkGOymQew1hH2A6oNY,201667,4,abdul
49,Ghetts,IC3 (feat. Skepta) - Single Version,0.663,0.645,8,-7.977,1,0.398,0.443,0,0.166,0.394,128.023,audio_features,0BMszcKwCrUDHZX3CEEj6L,spotify:track:0BMszcKwCrUDHZX3CEEj6L,https://api.spotify.com/v1/tracks/0BMszcKwCrUDHZX3CEEj6L,https://api.spotify.com/v1/audio-analysis/0BMszcKwCrUDHZX3CEEj6L,231107,4,abdul
50,Sam Cooke,A Change Is Gonna Come,0.212,0.383,10,-10.071,1,0.0347,0.723,0,0.299,0.452,173.79,audio_features,0KOE1hat4SIer491XKk4Pa,spotify:track:0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/tracks/0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/audio-analysis/0KOE1hat4SIer491XKk4Pa,191160,3,abdul
51,Otis Redding,A Change Is Gonna Come,0.426,0.299,5,-11.322,0,0.0492,0.661,1.33e-05,0.375,0.325,89.384,audio_features,4Oi3JFZ5fFzr2lqHiRQUUO,spotify:track:4Oi3JFZ5fFzr2lqHiRQUUO,https://api.spotify.com/v1/tracks/4Oi3JFZ5fFzr2lqHiRQUUO,https://api.spotify.com/v1/audio-analysis/4Oi3JFZ5fFzr2lqHiRQUUO,255533,3,abdul
52,Trey Songz,Missin' You,0.631,0.564,11,-6.703,1,0.224,0.0291,0,0.103,0.793,100.092,audio_features,0SJer8fC5ZUsGc0wvmQAT9,spotify:track:0SJer8fC5ZUsGc0wvmQAT9,https://api.spotify.com/v1/tracks/0SJer8fC5ZUsGc0wvmQAT9,https://api.spotify.com/v1/audio-analysis/0SJer8fC5ZUsGc0wvmQAT9,214667,4,abdul
53,Michael Jackson,P.Y.T. (Pretty Young Thing),0.888,0.815,11,-4.909,0,0.0404,0.23,0.000424,0.127,0.961,127.273,audio_features,5lA3pwMkBdd24StM90QrNR,spotify:track:5lA3pwMkBdd24StM90QrNR,https://api.spotify.com/v1/tracks/5lA3pwMkBdd24StM90QrNR,https://api.spotify.com/v1/audio-analysis/5lA3pwMkBdd24StM90QrNR,238733,4,abdul
54,Miguel,All I Want Is You (feat. J. Cole),0.776,0.603,5,-5.696,1,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,audio_features,5VA4Ispp52EA1sOqzMz3Av,spotify:track:5VA4Ispp52EA1sOqzMz3Av,https://api.spotify.com/v1/tracks/5VA4Ispp52EA1sOqzMz3Av,https://api.spotify.com/v1/audio-analysis/5VA4Ispp52EA1sOqzMz3Av,295920,4,abdul
55,Joe,Treat Her Like A Lady,0.75,0.463,5,-6.99,0,0.0415,0.0581,0,0.0889,0.568,126.072,audio_features,2dw34jPD8ihGrP6z1LE6eQ,spotify:track:2dw34jPD8ihGrP6z1LE6eQ,https://api.spotify.com/v1/tracks/2dw34jPD8ihGrP6z1LE6eQ,https://api.spotify.com/v1/audio-analysis/2dw34jPD8ihGrP6z1LE6eQ,257773,4,abdul
56,Joe,5 6 3 (Joe),0.551,0.661,6,-9.288,0,0.0872,0.0366,6.73e-06,0.0356,0.902,79.009,audio_features,2uum4ZMvJNdVsfhwDbAO6u,spotify:track:2uum4ZMvJNdVsfhwDbAO6u,https://api.spotify.com/v1/tracks/2uum4ZMvJNdVsfhwDbAO6u,https://api.spotify.com/v1/audio-analysis/2uum4ZMvJNdVsfhwDbAO6u,245733,4,abdul
57,Tyga,Faded,0.831,0.667,1,-8.438,1,0.188,0.0103,0,0.35,0.339,95.073,audio_features,1OV0NdKXoWzwRtz8HNJOBb,spotify:track:1OV0NdKXoWzwRtz8HNJOBb,https://api.spotify.com/v1/tracks/1OV0NdKXoWzwRtz8HNJOBb,https://api.spotify.com/v1/audio-analysis/1OV0NdKXoWzwRtz8HNJOBb,206667,4,abdul
58,Drake,Up All Night,0.606,0.809,7,-4.667,1,0.279,0.00778,1.59e-05,0.336,0.272,156.337,audio_features,55YHftnlehUQQJoTSLKCxj,spotify:track:55YHftnlehUQQJoTSLKCxj,https://api.spotify.com/v1/tracks/55YHftnlehUQQJoTSLKCxj,https://api.spotify.com/v1/audio-analysis/55YHftnlehUQQJoTSLKCxj,234333,4,abdul
59,2 Chainz,It's A Vibe,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,audio_features,6H0AwSQ20mo62jGlPGB8S6,spotify:track:6H0AwSQ20mo62jGlPGB8S6,https://api.spotify.com/v1/tracks/6H0AwSQ20mo62jGlPGB8S6,https://api.spotify.com/v1/audio-analysis/6H0AwSQ20mo62jGlPGB8S6,210200,4,abdul
60,Headie One,Parlez-Vous Anglais (feat. Aitch),0.875,0.616,9,-8.206,1,0.324,0.32,0,0.0736,0.839,143.864,audio_features,0ZyAAuNPp8750uzkTMbt1u,spotify:track:0ZyAAuNPp8750uzkTMbt1u,https://api.spotify.com/v1/tracks/0ZyAAuNPp8750uzkTMbt1u,https://api.spotify.com/v1/audio-analysis/0ZyAAuNPp8750uzkTMbt1u,200293,4,abdul
61,Young T & Bugsey,Don't Rush (feat. DaBaby),0.959,0.508,2,-7.857,1,0.257,0.144,9.82e-05,0.136,0.346,107.998,audio_features,3AMxuq6id3YGB57eWeheZQ,spotify:track:3AMxuq6id3YGB57eWeheZQ,https://api.spotify.com/v1/tracks/3AMxuq6id3YGB57eWeheZQ,https://api.spotify.com/v1/audio-analysis/3AMxuq6id3YGB57eWeheZQ,201960,4,abdul
62,Diddy,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",0.713,0.471,1,-7.392,0,0.483,0.421,0,0.0308,0.779,199.764,audio_features,6Wt5QBzHp9vdSLAFlvdnDQ,spotify:track:6Wt5QBzHp9vdSLAFlvdnDQ,https://api.spotify.com/v1/tracks/6Wt5QBzHp9vdSLAFlvdnDQ,https://api.spotify.com/v1/audio-analysis/6Wt5QBzHp9vdSLAFlvdnDQ,285587,4,abdul
63,50 Cent,21 Questions,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,audio_features,41bIQPBE1lFN0mmw6Lmssz,spotify:track:41bIQPBE1lFN0mmw6Lmssz,https://api.spotify.com/v1/tracks/41bIQPBE1lFN0mmw6Lmssz,https://api.spotify.com/v1/audio-analysis/41bIQPBE1lFN0mmw6Lmssz,224427,4,abdul
64,Drake,Chicago Freestyle (feat. Giveon),0.745,0.446,2,-7.518,0,0.326,0.619,0,0.113,0.0396,122.982,audio_features,75VJBp3JE7W3oKoFeq1esH,spotify:track:75VJBp3JE7W3oKoFeq1esH,https://api.spotify.com/v1/tracks/75VJBp3JE7W3oKoFeq1esH,https://api.spotify.com/v1/audio-analysis/75VJBp3JE7W3oKoFeq1esH,220488,4,abdul
65,Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,audio_features,7MLwfU8t86npq2oP11fhZY,spotify:track:7MLwfU8t86npq2oP11fhZY,https://api.spotify.com/v1/tracks/7MLwfU8t86npq2oP11fhZY,https://api.spotify.com/v1/audio-analysis/7MLwfU8t86npq2oP11fhZY,242983,4,abdul
66,Lil Tjay,Calling My Phone,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,audio_features,3J8EOeKLTLXORtWPpOU5bE,spotify:track:3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/tracks/3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/audio-analysis/3J8EOeKLTLXORtWPpOU5bE,205458,4,abdul
67,Metro Boomin,Space Cadet (feat. Gunna),0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,1fewSx2d5KIZ04wsooEBOz,spotify:track:1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/tracks/1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/audio-analysis/1fewSx2d5KIZ04wsooEBOz,203267,4,abdul
68,Pop Smoke,Welcome To The Party,0.637,0.723,2,-5.547,1,0.091,0.0134,7.87e-05,0.196,0.228,143.013,audio_features,4dpgUETtAY1YLAHulN0UtP,spotify:track:4dpgUETtAY1YLAHulN0UtP,https://api.spotify.com/v1/tracks/4dpgUETtAY1YLAHulN0UtP,https://api.spotify.com/v1/audio-analysis/4dpgUETtAY1YLAHulN0UtP,214960,4,abdul
69,Kendrick Lamar,Money Trees,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,audio_features,74tLlkN3rgVzRqQJgPfink,spotify:track:74tLlkN3rgVzRqQJgPfink,https://api.spotify.com/v1/tracks/74tLlkN3rgVzRqQJgPfink,https://api.spotify.com/v1/audio-analysis/74tLlkN3rgVzRqQJgPfink,386907,4,abdul
70,Afro B,Drogba (Joanna),0.966,0.633,2,-6.392,1,0.101,0.0206,4.06e-06,0.0715,0.767,108.011,audio_features,4E0teOQQQwagLVvQ7VfYm1,spotify:track:4E0teOQQQwagLVvQ7VfYm1,https://api.spotify.com/v1/tracks/4E0teOQQQwagLVvQ7VfYm1,https://api.spotify.com/v1/audio-analysis/4E0teOQQQwagLVvQ7VfYm1,199000,4,abdul
71,Loski,Flavour - feat. Stormzy,0.633,0.644,5,-5.782,0,0.368,0.374,0,0.0992,0.617,102.912,audio_features,6w2GNaWdPg2EdmdWbSkqxi,spotify:track:6w2GNaWdPg2EdmdWbSkqxi,https://api.spotify.com/v1/tracks/6w2GNaWdPg2EdmdWbSkqxi,https://api.spotify.com/v1/audio-analysis/6w2GNaWdPg2EdmdWbSkqxi,204373,4,abdul
72,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",0.753,0.686,1,-5.415,0,0.284,0.0677,0,0.193,0.886,132.055,audio_features,6wWaVoUOzLQJHd3bWAUpdZ,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,https://api.spotify.com/v1/tracks/6wWaVoUOzLQJHd3bWAUpdZ,https://api.spotify.com/v1/audio-analysis/6wWaVoUOzLQJHd3bWAUpdZ,194732,4,abdul
73,DaBaby,Baby Sitter (feat. Offset),0.852,0.73,1,-5.803,1,0.0579,0.0219,0,0.336,0.394,92.506,audio_features,7f1zjZG77S891Uv4O68yfk,spotify:track:7f1zjZG77S891Uv4O68yfk,https://api.spotify.com/v1/tracks/7f1zjZG77S891Uv4O68yfk,https://api.spotify.com/v1/audio-analysis/7f1zjZG77S891Uv4O68yfk,157693,4,abdul
74,Central Cee,Tension,0.848,0.619,1,-7.376,0,0.299,0.311,0,0.111,0.549,145.213,audio_features,1s2NSYZLIkUPhca8P5u1Vm,spotify:track:1s2NSYZLIkUPhca8P5u1Vm,https://api.spotify.com/v1/tracks/1s2NSYZLIkUPhca8P5u1Vm,https://api.spotify.com/v1/audio-analysis/1s2NSYZLIkUPhca8P5u1Vm,188738,4,abdul
75,JACKBOYS,OUT WEST (feat. Young Thug),0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,audio_features,6gi6y1xwmVszDWkUqab1qw,spotify:track:6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/tracks/6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/audio-analysis/6gi6y1xwmVszDWkUqab1qw,157712,4,abdul
76,DaBaby,Suge,0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,audio_features,2gwkD6igEhQbDQegRCcdoB,spotify:track:2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/tracks/2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,163320,4,abdul
77,Roddy Ricch,High Fashion (feat. Mustard),0.831,0.499,11,-8.442,0,0.114,0.269,0,0.3,0.511,97.956,audio_features,07KXEDMj78x68D884wgVEm,spotify:track:07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/tracks/07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/audio-analysis/07KXEDMj78x68D884wgVEm,220487,4,abdul
78,Roddy Ricch,Peta (feat. Meek Mill),0.778,0.573,10,-7.339,0,0.251,0.015,0,0.464,0.269,140.114,audio_features,4bl1HBZliBuYpFZjWgefE4,spotify:track:4bl1HBZliBuYpFZjWgefE4,https://api.spotify.com/v1/tracks/4bl1HBZliBuYpFZjWgefE4,https://api.spotify.com/v1/audio-analysis/4bl1HBZliBuYpFZjWgefE4,198849,4,abdul
79,Pop Smoke,Wolves (with NAV),0.836,0.627,6,-4.377,0,0.197,0.143,0,0.0657,0.652,142.99,audio_features,1dnsojUNfvhiztcITLzruj,spotify:track:1dnsojUNfvhiztcITLzruj,https://api.spotify.com/v1/tracks/1dnsojUNfvhiztcITLzruj,https://api.spotify.com/v1/audio-analysis/1dnsojUNfvhiztcITLzruj,194680,4,abdul
80,Gunna,pushin P (feat. Young Thug),0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,audio_features,3LnpBazWpD31QMTn6LgVGv,spotify:track:3LnpBazWpD31QMTn6LgVGv,https://api.spotify.com/v1/tracks/3LnpBazWpD31QMTn6LgVGv,https://api.spotify.com/v1/audio-analysis/3LnpBazWpD31QMTn6LgVGv,136267,1,abdul
